"","borough","neighborhood","building_class_category","tax_class","block","lot","easement","building_class","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_sqft","gross_sqft","year_built","tax_class_at_sale","building_class_at_sale","sale_price","sale_date","year_of_sale","Borough","CD","CT2010","CB2010","SchoolDist","Council","ZipCode","FireComp","PolicePrct","HealthCent","HealthArea","SanitBoro","SanitDistr","SanitSub","Address","ZoneDist1","ZoneDist2","ZoneDist3","ZoneDist4","Overlay1","Overlay2","SPDist1","SPDist2","SPDist3","LtdHeight","SplitZone","BldgClass","LandUse","Easements","OwnerType","OwnerName","LotArea","BldgArea","ComArea","ResArea","OfficeArea","RetailArea","GarageArea","StrgeArea","FactryArea","OtherArea","AreaSource","NumBldgs","NumFloors","UnitsRes","UnitsTotal","LotFront","LotDepth","BldgFront","BldgDepth","Ext","ProxCode","IrrLotCode","LotType","BsmtCode","AssessLand","AssessTot","ExemptLand","ExemptTot","YearBuilt","YearAlter1","YearAlter2","HistDist","Landmark","BuiltFAR","ResidFAR","CommFAR","FacilFAR","BoroCode","BBL","CondoNo","Tract2010","XCoord","YCoord","ZoneMap","ZMCode","Sanborn","TaxMap","EDesigNum","APPBBL","APPDate","PLUTOMapID","FIRM07_FLA","PFIRM15_FL","Version","MAPPLUTO_F","SHAPE_Leng","SHAPE_Area"
"383",3,"WILLIAMSBURG-NORTH","26  OTHER HOTELS","4",2290,10,"","HB","160 NORTH 12TH STREET","",11249,0,1,1,9000,25059,2009,4,"HB",20248000,2016-10-21,2016,"BK",301,"517","2001","14",33,11249,"E229",94,30,400,"3","01","1A","156 NORTH 12 STREET","M1-2/R6A",NA,NA,NA,NA,NA,"MX-8",NA,NA,NA,"N","HB","05",0,NA,"147-149 MCCARREN LLC",9000,25059,0,0,0,0,0,0,0,0,"2",1,7,0,1,75,120,75,75,NA,"3","N","5","1",384750,11048400,0,0,2009,2011,2013,NA,NA,2.78,3,2,3,3,3022900010,0,"0517",996528,201913,"13a",NA,"304 014","30804","E-138",3022900010,"02/22/2010","1",NA,NA,"17V1.1",0,399.976022354,9413.02986179
"384",3,"BROOKLYN HEIGHTS","08  RENTALS - ELEVATOR APARTMENTS","2",211,22,"","D9","20 HENRY STREET","43",11201,43,0,43,12877,38490,1900,2,"D9",20210838,2010-09-29,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",3,"PROSPECT HEIGHTS","18  TAX CLASS 3 - UTILITY PROPERTIES","4",1119,7,"","Q6","630 ATLANTIC AVENUE","",11217,0,1,1,100467,1,2011,3,"U7",20169863,2010-03-04,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",3,"FLATBUSH-LEFFERTS GARDEN","07 RENTALS - WALKUP APARTMENTS","2",1330,25,"","D7","380 LEFFERTS AVENUE","",11225,46,1,47,13785,40363,2009,2,"C1",20025000,2017-05-03,2017,"BK",309,"804","1000","17",40,11225,"E249",71,32,4800,"3","09","2A","380 LEFFERTS AVENUE","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","C1","02",0,NA,"382 LEFFERTS HOLDINGS",13785,37763,0,37763,0,0,0,0,0,0,"2",1,7,46,46,92.46,208.38,0,0,NA,"0","Y","4","5",372150,3061350,294778,2983978,2009,2009,0,NA,NA,2.74,2.43,0,4.8,3,3013300025,0,"0804",998480,180506,"17b",NA,"307 067","30504",NA,3013300025,"03/15/2011","1",NA,NA,"17V1.1",0,590.633509978,13900.770076
"387",3,"BAY RIDGE","32  HOSPITAL AND HEALTH FACILITIES","4",6094,5,"","I6","691 92ND   STREET","",11228,0,1,1,32017,161669,1988,4,"I6",2e+07,2010-10-21,2010,"BK",310,"152","2002","20",43,11228,"E242",68,31,7820,"3","10","3E","691 92 STREET","R4B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","I6","08",0,NA,"HAMILTON PARK REALTY,",32017,161669,161669,0,0,0,0,0,0,161669,"2",1,6,0,1,122,299,255,112,NA,"2","Y","3","0",792450,13356900,0,0,1988,0,0,NA,NA,5.05,0.9,0,2,3,3060940005,0,"0152",977770,163504,"22b",NA,"311 059","31808",NA,3060940001,"09/08/2011","1",NA,NA,"17V1.1",0,839.905716295,33796.4896356
"388",3,"BOERUM HILL","37  RELIGIOUS FACILITIES","4",186,42,"","M1","24 4 AVENUE","",11217,0,1,1,11775,11700,1925,4,"M1",2e+07,2014-09-04,2014,"BK",302,"39","3000","15",33,11217,"E226",84,38,2600,"3","02","2K","24 4 AVENUE","R8A","R6B",NA,NA,"C2-4",NA,"EC-1",NA,NA,NA,"Y","V1","11",0,NA,"561 PACIFIC LLC",11775,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,90,130.83,0,0,NA,"0","N","3","5",869850,869850,0,0,0,0,0,NA,NA,0,6,0,6,3,3001860042,0,"0039",990067,188511,"16c",NA,"306 029","30105",NA,0,NA,"1",NA,NA,"17V1.1",0,450.414431998,12200.3902119
"389",3,"CROWN HEIGHTS","30  WAREHOUSES","4",1125,40,"","E7","1050 ATLANTIC AVE","",11238,0,1,1,26450,50550,1930,4,"E7",2e+07,2014-04-16,2014,"BK",308,"305","1002","17",35,11238,"E219",77,36,2710,"3","08","1A","1050 ATLANTIC AVENUE","M1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","E7","06",0,NA,"CUBESMART, L.P.",26450,50550,50550,0,0,0,0,50550,0,0,"2",1,2,0,1,200,112.25,112.25,200,NA,"3","N","3","2",773550,2510100,0,0,1930,2012,0,NA,NA,1.91,0,1,2.4,3,3011250040,0,"0305",995681,186836,"16c",NA,"306 055","30407",NA,3011250040,"03/04/2013","1",NA,NA,"17V1.1",0,724.233651215,27707.1729564
"390",3,"GOWANUS","02 TWO FAMILY HOMES","2",1015,43,"","C7","470 4TH AVENUE","5",11215,13,3,16,15120,46000,1920,1,"S2",2e+07,2014-02-04,2014,"BK",306,"121","2002","15",39,11215,"E239",78,38,4300,"3","06","5C","470 4 AVENUE","R8A","R6B",NA,NA,"C2-4",NA,"EC-1",NA,NA,NA,"Y","D6","04",0,"P","470 4TH AVENUE INVEST",14076,92722,5298,87424,0,5298,0,0,0,0,"2",8,12,105,107,126,120,126,120,NA,"0","Y","5","2",910350,2826386,702036,2618072,2015,2015,0,NA,NA,6.59,6,0,6,3,3010150043,0,"0121",987053,183199,"16d",NA,"306 023","30403",NA,3010150043,"03/12/2014","1",NA,NA,"17V1.1",0,463.497871414,13360.7482694
"391",3,"MIDWOOD","33  EDUCATIONAL FACILITIES","4",6735,80,"","W2","1277 EAST 14 STREET","",11230,0,0,0,71875,85000,1911,4,"W2",2e+07,2014-07-25,2014,"BK",314,"768","1005","21",44,11230,"L156",70,35,7310,"3","14","4C","1277 LOCUST AVENUE","R7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","V1","11",0,"P","1277 HOLDINGS LLC",71875,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,347.25,207.5,0,0,NA,"0","N","3","5",3072600,3072600,0,0,0,0,0,NA,NA,0,4,0,4,3,3067350080,0,"0768",995240,164717,"22d",NA,"313 042","32007",NA,0,NA,"1",NA,NA,"17V1.1",0,1105.94095042,69744.1387649
"392",3,"SHEEPSHEAD BAY","08  RENTALS - ELEVATOR APARTMENTS","2",8782,34,"","D3","4750 BEDFORD AVENUE","112",11235,112,0,112,25600,105440,1964,2,"D3",2e+07,2014-07-02,2014,"BK",315,"600","3006","22",48,11235,"L169",61,37,8721,"3","15","4E","4750 BEDFORD AVENUE","R4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D3","03",0,NA,"4750 REALTY LLC",25600,105440,0,105440,0,0,0,0,0,0,"2",1,8,112,112,120,227.75,93.5,177.25,NA,"0","Y","5","5",246600,3405600,0,0,1964,0,0,NA,NA,4.12,0.9,0,2,3,3087820034,0,"0600",999673,152659,"29a",NA,"318 008","32603",NA,0,NA,"1",NA,"1","17V1.1",0,672.589962248,25491.9511464
"393",3,"BRIGHTON BEACH","08  RENTALS - ELEVATOR APARTMENTS","2",8709,72,"","D1","3028-3030 BRIGHTON 12TH STREET","96",11235,96,0,96,24000,100800,1931,2,"D1",2e+07,2015-06-30,2015,"BK",313,"610.04","1001","21",48,11235,"L169",60,37,9120,"3","13","2A","3030 BRIGHTON 12 STREET","R6",NA,NA,NA,"C1-3",NA,NA,NA,NA,NA,"N","D1","03",0,NA,"3030 BRIGHTON LLC",24000,100800,0,100800,0,0,0,0,0,0,"2",1,6,96,96,240,100,240,84.83,NA,"0","N","5","5",266850,2231550,0,0,1931,0,0,NA,NA,4.2,2.43,0,4.8,3,3087090072,0,"061004",996040,150254,"28d",NA,"318 032","32602",NA,0,NA,"1",NA,"1","17V1.1",0,682.600997702,24267.9208282
"394",3,"DOWNTOWN-FULTON FERRY","08  RENTALS - ELEVATOR APARTMENTS","2",56,2,"","D9","109 GOLD STREET","",11201,33,0,33,8750,34395,2008,2,"D9",2e+07,2015-06-17,2015,"BK",302,"21","3019","13",33,11201,"L118",84,36,1000,"3","02","1B","109 GOLD STREET","R6A",NA,NA,NA,"C2-4",NA,NA,NA,NA,NA,"N","D9","03",0,NA,"GOLD 109 LLC",8750,34395,4395,30000,0,0,0,0,0,4395,"2",1,7,33,33,75,100,50,85,NA,"3","Y","5","0",589500,3147750,272523,2830773,2008,0,0,NA,NA,3.93,3,0,3,3,3000560002,0,"0021",989119,194885,"12d",NA,"302 010","30101",NA,3000560002,"01/27/2009","1",NA,NA,"17V1.1",0,457.796898632,8915.04494854
"395",3,"BROOKLYN HEIGHTS","29  COMMERCIAL GARAGES","1",236,43,"","A9","12 COLLEGE PLACE","",11201,1,0,1,2050,4750,1920,4,"G1",2e+07,2008-05-13,2008,"BK",302,"5.01","1001","13",33,11201,"E205",84,38,2300,"3","02","1A","12 COLLEGE PLACE","R7-1",NA,NA,NA,NA,NA,NA,NA,NA,"LH-1","N","A9","01",0,NA,"12 C PLACE HOLDINGS,",2050,2750,0,2750,0,0,0,0,0,0,"2",1,2.5,1,1,25,82,25,82,NA,"3","Y","5","5",20206,115020,0,0,1920,0,0,"Brooklyn Heights Historic District",NA,1.34,3.44,0,4.8,3,3002360043,0,"000501",985857,192968,"12d",NA,"302 013","30106",NA,3002360043,"01/08/2010","1",NA,NA,"17V1.1",0,217.819483986,2133.2720149
"396",3,"WILLIAMSBURG-EAST","08  RENTALS - ELEVATOR APARTMENTS","2",2731,1,"","D1","UNION AVENUE","",11211,95,1,96,27500,93918,2010,2,"D1",2e+07,2008-01-23,2008,"BK",301,"515","1010","14",33,11211,"E229",94,30,700,"3","01","3B","568 UNION AVENUE","M1-2/R6A","M1-2/R6B",NA,NA,NA,NA,"MX-8",NA,NA,NA,"Y","D1","03",0,NA,"568 UNION DE LLC",35000,104514,25800,78714,0,13000,12800,0,0,0,"2",1,6,95,98,200,175,200,175,NA,"1","Y","3","2",1496250,10263150,861449,9628349,2010,2008,0,NA,NA,2.99,3,2,3,3,3027310001,0,"0515",997614,200786,"13a",NA,"304 028","30905","E-138",3027310001,"08/02/2013","1","1",NA,"17V1.1",0,774.555939941,37383.4982305
"397",3,"WILLIAMSBURG-NORTH","30  WAREHOUSES","4",2333,1,"","E9","149 KENT AVENUE","",11211,0,1,1,40000,40000,1987,4,"E9",19980000,2012-07-31,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",3,"WILLIAMSBURG-NORTH","08  RENTALS - ELEVATOR APARTMENTS","2",2375,16,"","D1","385 UNION AVENUE","",11211,47,0,47,15000,53023,2008,2,"D1",19960221,2012-05-08,2012,"BK",301,"513","3004","14",34,11211,"L104",90,30,700,"3","01","2A","385 UNION AVENUE","M1-2/R6A",NA,NA,NA,NA,NA,"MX-8",NA,NA,NA,"N","D1","03",0,"P","SG UNION LLC",15000,53023,0,53023,0,0,0,0,0,0,"2",1,6,47,47,149.58,100,149,100,NA,"3","Y","3","2",371250,3912750,180630,3722130,2008,2007,0,NA,NA,3.53,3,2,3,3,3023750016,0,"0513",997663,198713,"13b",NA,"304 020","30805","E-138",0,NA,"1",NA,NA,"17V1.1",0,568.736429008,15425.6324466
"399",3,"PARK SLOPE SOUTH","03 THREE FAMILY HOMES","1",1047,3,"","C0","555 4 AVENUE","",11215,3,0,3,1800,2700,1899,1,"C0",19875000,2016-06-30,2016,"BK",307,"141","3002","15",39,11215,"E239",72,39,4700,"3","07","2C","555 4 AVENUE","R8A",NA,NA,NA,"C2-4",NA,"EC-1",NA,NA,NA,"N","V3","11",0,NA,"PARTNERS VII/541-555",14400,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,160,90,0,0,NA,"0","N","5","5",106200,106200,0,0,0,0,0,NA,NA,0,6,0,6,3,3010470003,0,"0141",986572,182039,"16d",NA,"306 022","30404",NA,3010470003,"10/12/2016","1",NA,NA,"17V1.1",0,509.254415194,14989.87405
"400",3,"WILLIAMSBURG-NORTH","08 RENTALS - ELEVATOR APARTMENTS","2A",2333,11,"","D2","60 NORTH 6TH   STREET","",11249,4,2,6,5000,10000,1920,2,"D2",19825000,2017-12-05,2017,"BK",301,"555","1004","14",33,11249,"E221",94,30,400,"3","01","2B","60 NORTH 6 STREET","M1-2/R6A",NA,NA,NA,NA,NA,"MX-8",NA,NA,NA,"N","D2","03",0,NA,"60 N. 6TH STREET LLC",5000,10000,3000,7000,0,1000,0,2000,0,0,"2",1,2,4,6,50,100,50,100,NA,"3","N","5","0",32488,291259,0,0,1920,2006,0,NA,NA,2,3,2,3,3,3023330011,0,"0555",994804,201317,"12c",NA,"304 012","30804",NA,0,NA,"1",NA,NA,"17V1.1",0,304.129133791,5124.87893463
"401",3,"BAY RIDGE","08  RENTALS - ELEVATOR APARTMENTS","2",6069,4,"","D1","8831 FT HAMILTON PARKWAY","",11209,122,0,122,30052,129024,1931,2,"D1",19800000,2012-10-16,2012,"BK",310,"160","1001","20",43,11209,"E242",68,31,7820,"3","10","3E","8831 FT HAMILTON PARKWAY","R5B",NA,NA,NA,NA,NA,"BR",NA,NA,NA,"N","D1","03",0,NA,"HAMILTON GATLING ESTA",30052,129024,0,129024,0,0,0,0,0,0,"2",2,6,122,122,150.08,200.17,150,84,NA,"0","N","4","5",285750,3247200,0,0,1931,1984,0,NA,NA,4.29,1.35,0,2,3,3060690004,0,"0160",977134,164570,"22b",NA,"311 037","31807",NA,0,NA,"1",NA,NA,"17V1.1",0,731.670845646,32486.7768537
"402",3,"FLATBUSH-CENTRAL","08  RENTALS - ELEVATOR APARTMENTS","2",5064,47,"","D1","80 CLARKSON AVE","83",11226,83,0,83,22500,97137,1938,2,"D1",19800000,2015-10-30,2015,"BK",314,"796.02","1000","17",40,11226,"L113",70,35,5320,"3","09","3A","80 CLARKSON AVENUE","R7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D1","03",0,"P","80 CLARKSON LLC",22500,97137,0,97137,0,0,0,0,0,0,"2",1,6,83,83,112.5,200,112.5,184,NA,"1","N","5","2",255600,1761300,0,0,1938,0,0,NA,NA,4.32,4,0,4,3,3050640047,0,"079602",996149,177784,"16d",NA,"310 004","31601",NA,0,NA,"1",NA,NA,"17V1.1",0,622.643174825,22185.1667804
"403",3,"BROOKLYN HEIGHTS","08  RENTALS - ELEVATOR APARTMENTS","2",211,22,"","D9","20 HENRY STREET","43",11201,43,0,43,12877,38490,1900,2,"D9",19600000,2007-09-18,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",3,"FLATBUSH-EAST","08  RENTALS - ELEVATOR APARTMENTS","2",7630,27,"","D1","2501 NOSTRAND","",11210,112,0,112,30450,113850,1953,2,"D1",19588000,2015-03-10,2015,"BK",318,"748","1000","22",45,11210,"L159",63,35,8810,"3","18","6E","2501 NOSTRAND AVENUE","R6",NA,NA,NA,"C1-2",NA,NA,NA,NA,NA,"N","D1","03",0,NA,"DMG 530 OWNER LLC",30450,113850,0,113850,0,0,0,0,0,0,"2",1,6,112,112,290,105,275,69,NA,"0","N","5","5",316350,3695850,0,0,1953,0,0,NA,NA,3.74,2.43,0,4.8,3,3076300027,0,"0748",999254,166493,"23b",NA,"313 006","32303",NA,0,NA,"1",NA,NA,"17V1.1",0,793.287885625,30926.8086491
"405",3,"WILLIAMSBURG-NORTH","13  CONDOS - ELEVATOR APARTMENTS","2",2351,1001,"","R4","195 BERRY STREET","201",11249,1,0,1,0,0,0,2,"R4",19577487,2013-03-22,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",3,"SHEEPSHEAD BAY","22  STORE BUILDINGS","4",7445,1,"","K2","3860 NOSTRAND AVENUE","",11235,0,41,41,75300,66496,1959,4,"K2",19569002,2013-02-15,2013,"BK",315,"596","3001","22",48,11235,"E321",61,37,8900,"3","15","4C","3860 NOSTRAND AVENUE","R4",NA,NA,NA,"C2-2",NA,NA,NA,NA,NA,"N","K2","05",0,"P","ACADIA 3780-3858 NOST",75300,66496,66496,0,21360,45136,0,0,0,0,"2",6,2,0,41,700,105,19,100,NA,"0","Y","3","5",1077300,6185250,0,0,1959,2012,2000,NA,NA,0.88,0.9,0,2,3,3074450001,0,"0596",1000814,154440,"29a",NA,"319 049","32206",NA,0,NA,"1",NA,"1","17V1.1",0,1652.8829551,77172.0426425
"407",3,"CONEY ISLAND","29  COMMERCIAL GARAGES","4",7065,15,"","G7","3033 WEST 36TH   STREET","27",11224,0,0,0,36322,0,0,4,"G7",19555605,2008-01-24,2008,"BK",313,"340","1003","21",47,11224,"E318",60,37,9010,"3","13","2B","3033 WEST 36 STREET","R7-3",NA,NA,NA,"C2-4",NA,NA,NA,NA,NA,"N","V1","11",0,"P","RED APPLE SURF REALTY",36322,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,118.5,280.42,0,0,NA,"0","Y","5","5",918216,918216,0,0,0,0,0,NA,NA,0,5,0,5,3,3070650015,0,"0340",983983,147846,"28d","Y","318 078","32104","R-46",0,NA,"1","1","1","17V1.1",0,918.363497226,36565.1840609
"408",3,"BUSH TERMINAL","30  WAREHOUSES","4",804,6,"","E3","5201 1 AVENUE","",11232,0,7,7,100875,128500,1918,4,"E3",19500000,2014-04-07,2014,"BK",307,"18","1042","15",38,11232,"L114",72,39,4400,"3","07","3C","5201 1 AVENUE","M3-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","E1","06",0,NA,"SL 150 52ND STREET OW",100875,128500,128500,0,0,0,0,0,128500,0,"2",3,2,0,7,100.17,700,100,32.5,NA,"0","Y","3","5",1134900,2232450,0,0,1918,0,0,NA,NA,1.27,0,2,0,3,3008040006,0,"0018",978878,175463,"22a","Y","306A004","30307",NA,3008040006,"07/21/2005","1",NA,NA,"17V1.1",0,1825.56754774,104756.037402
"409",3,"CROWN HEIGHTS","32  HOSPITAL AND HEALTH FACILITIES","4",1362,1,"","I1","170 BUFFALO AVENUE","",11213,0,7,7,101864,170000,1900,4,"I1",19500000,2014-02-20,2014,"BK",308,"347","1002","17",36,11213,"L123",77,32,5020,"3","08","3A","170 BUFFALO AVENUE","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","I1","08",0,NA,"BUFFALO AVE. REALTY A",101864,170000,170000,0,0,0,0,0,0,170000,"2",1,7,0,7,255.58,364.62,228.39,78.1,NA,"0","Y","3","5",3896100,9364950,0,0,1900,0,0,NA,NA,1.67,2.43,0,4.8,3,3013620001,0,"0347",1004842,184635,"17a",NA,"300 000","30505",NA,3013620001,"04/13/2007","1",NA,NA,"17V1.1",0,1724.27725359,102851.505374
"410",3,"FLATBUSH-EAST","07  RENTALS - WALKUP APARTMENTS","2",7930,1,"","C1","5407 KINGS HIGHWAY","225",11203,225,0,225,243100,195000,1952,2,"C1",19500000,2007-08-03,2007,"BK",317,"944.01","1000","18",45,11203,"E310",67,35,7420,"3","17","5E","5407 KINGS HIGHWAY","R4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","C1","02",0,NA,"CLARENDON GARDENS LLC",243100,195000,0,195000,0,0,0,0,0,0,"2",9,3,225,225,570,415,60,30,NA,"0","Y","3","5",1179450,5832000,0,0,1952,0,0,NA,NA,0.8,0.9,0,2,3,3079300001,0,"094401",1005211,172857,"23a",NA,"315 043","32401",NA,0,NA,"1",NA,NA,"17V1.1",0,2632.90874775,245400.054965
"411",3,"DOWNTOWN-FULTON MALL","22  STORE BUILDINGS","4",152,1,"","K9","493 FULTON STREET","",11201,0,1,1,6030,30090,1937,4,"K9",19485000,2010-03-22,2010,"BK",302,"11","1013","13",33,11201,"L110",84,38,2300,"3","02","1B","493 FULTON STREET","C6-4.5",NA,NA,NA,NA,NA,"DB",NA,NA,NA,"N","K2","05",0,NA,"TROPICAL EMERALD LLC",6030,30090,30090,0,0,6030,0,0,0,24060,"2",1,5,0,1,43.33,132.83,43.33,132.08,NA,"0","Y","3","2",693000,3179250,0,0,1937,2007,0,NA,NA,4.99,10,12,12,3,3001520001,0,"0011",988267,191032,"16c",NA,"302 022","30104",NA,0,NA,"1",NA,NA,"17V1.1",0,448.205326412,6631.08157525
"412",3,"WILLIAMSBURG-EAST","07  RENTALS - WALKUP APARTMENTS","2",3050,18,"","C1","76 MESEROLE STREET","",11206,49,0,49,17500,67600,2011,2,"C1",19400000,2012-12-31,2012,"BK",301,"511","2003","14",34,11206,"L108",90,30,1500,"3","01","5B","76 MESEROLE STREET","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","C1","02",0,NA,"80 MESEROLE NF LLC",17500,67600,0,67600,0,0,0,0,0,0,"2",1,4,49,49,200,100,200,68,NA,"0","Y","3","5",315000,5453550,99540,5238090,2011,0,0,NA,NA,3.86,2.43,0,4.8,3,3030500018,0,"0511",998914,197044,"13b",NA,"303 038","31004",NA,3030500018,"04/27/2012","1",NA,NA,"17V1.1",0,614.595699921,18430.3238696
"413",3,"BRIGHTON BEACH","08  RENTALS - ELEVATOR APARTMENTS","2",8683,75,"","D1","3100 BRIGHTON 2 STREET","104",11235,104,0,104,23344,101100,1928,2,"D1",19371076,2011-12-28,2011,"BK",313,"360.01","2000","21",48,11235,"E245",60,37,9110,"3","13","2A","3100 BRIGHTON 2 STREET","R7-1","R6",NA,NA,"C1-2",NA,NA,NA,NA,NA,"Y","D1","03",0,NA,"3100 BRIGHTON 2ND STR",23344,101100,0,101100,0,0,0,0,0,0,"2",1,6,104,104,291.67,80,281,80,NA,"0","N","3","2",294300,3249000,0,0,1928,0,0,NA,NA,4.33,3.44,0,4.8,3,3086830075,0,"036001",993922,149127,"28d",NA,"318 038","32601",NA,0,NA,"1",NA,"1","17V1.1",0,752.704943805,25290.3719958
"414",3,"GOWANUS","26  OTHER HOTELS","4",406,67,"","H9","279 BUTLER STREET","",11217,0,1,1,12500,29077,2005,4,"H9",19250000,2013-12-09,2013,"BK",306,"127","2002","15",33,11217,"E226",78,38,2600,"3","06","3C","279 BUTLER STREET","M1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","H3","05",0,NA,"BUTLER HOTEL PROPERTY",12500,29077,0,0,0,0,0,0,0,0,"2",1,7,0,1,125,100,45.75,96.5,NA,"2","N","5","2",562500,4643100,0,4080600,2005,0,0,NA,NA,2.33,0,2,4.8,3,3004060067,0,"0127",988537,187545,"16c",NA,"301 060","30203",NA,0,NA,"1",NA,NA,"17V1.1",0,453.210073425,12696.897694
"415",3,"DOWNTOWN-FULTON FERRY","21  OFFICE BUILDINGS","4",37,1,"","O2","75 FRONT STREET","",11201,0,0,0,48951,476000,1906,4,"O2",19202122,2003-07-08,2003,"BK",302,"21","1009","13",33,11201,"E205",84,36,1000,"3","02","1B","75 FRONT STREET","M1-2/R8A",NA,NA,NA,NA,NA,"MX-2",NA,NA,NA,"N","O6","05",0,"P","45 MAIN ASSOCIATES LL",48951,476000,476000,0,274505,48850,35000,0,117645,0,"2",3,12,0,0,244.25,200,105,200,NA,"0","Y","3","5",2025000,32885550,0,14678820,1906,2000,0,"DUMBO Historic District",NA,9.72,6.02,2,6.02,3,3000370001,0,"0021",986979,195359,"12d",NA,"302 006","30101",NA,0,NA,"1","1","1","17V1.1",0,908.551369775,51030.3187353
"416",3,"DOWNTOWN-FULTON FERRY","23  LOFT BUILDINGS","",45,101,"","","75 FRONT STREET","",11201,0,0,0,0,0,0,4,"L9",19202122,2003-07-08,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
